image,xmin,ymin,xmax,ymax
frame_000586.PNG,725.32,103.91,772.4,147.3
frame_000587.PNG,725.32,103.91,772.4,147.3
frame_000588.PNG,725.32,103.91,772.4,147.3
frame_000589.PNG,725.32,103.91,772.4,147.3
frame_000590.PNG,725.32,103.91,772.4,147.3
frame_000591.PNG,725.32,103.91,772.4,147.3
frame_000592.PNG,725.32,103.91,772.4,147.3
frame_000593.PNG,725.32,103.91,772.4,147.3
frame_000594.PNG,725.32,103.91,772.4,147.3
frame_000595.PNG,725.32,103.91,772.4,147.3
frame_000596.PNG,725.32,103.91,772.4,147.3
frame_000597.PNG,725.32,103.91,772.4,147.3
frame_000598.PNG,725.32,103.91,772.4,147.3
frame_000599.PNG,725.32,103.91,772.4,147.3
frame_000600.PNG,725.32,103.91,772.4,147.3
frame_000601.PNG,725.32,103.91,772.4,147.3
frame_000602.PNG,725.32,103.91,772.4,147.3
frame_000603.PNG,725.32,103.91,772.4,147.3
frame_000604.PNG,725.32,103.91,772.4,147.3
frame_000605.PNG,725.32,103.91,772.4,147.3
frame_000606.PNG,725.32,103.91,772.4,147.3
frame_000607.PNG,725.32,103.91,772.4,147.3
frame_000608.PNG,725.32,103.91,772.4,147.3
frame_000609.PNG,725.32,103.91,772.4,147.3
frame_000610.PNG,725.32,103.91,772.4,147.3
frame_000611.PNG,725.32,103.91,772.4,147.3
frame_000612.PNG,725.32,103.91,772.4,147.3
frame_000613.PNG,725.32,103.91,772.4,147.3
frame_000614.PNG,725.32,103.91,772.4,147.3
frame_000615.PNG,725.32,103.91,772.4,147.3
frame_000616.PNG,725.32,103.91,772.4,147.3
frame_000617.PNG,725.32,103.91,772.4,147.3
frame_000618.PNG,725.32,103.91,772.4,147.3
frame_000619.PNG,725.32,103.91,772.4,147.3
frame_000620.PNG,725.32,103.91,772.4,147.3
frame_000621.PNG,725.32,103.91,772.4,147.3
frame_000622.PNG,725.32,103.91,772.4,147.3
frame_000623.PNG,725.32,103.91,772.4,147.3
frame_000624.PNG,725.32,103.91,772.4,147.3
frame_000625.PNG,725.32,103.91,772.4,147.3
frame_000626.PNG,725.32,103.91,772.4,147.3
frame_000627.PNG,725.32,103.91,772.4,147.3
frame_000628.PNG,725.32,103.91,772.4,147.3
frame_000629.PNG,725.32,103.91,772.4,147.3
frame_000630.PNG,725.32,103.91,772.4,147.3
frame_000631.PNG,725.32,103.91,772.4,147.3
frame_000632.PNG,725.32,103.91,772.4,147.3
frame_000633.PNG,725.32,103.91,772.4,147.3
frame_000634.PNG,725.32,103.91,772.4,147.3
frame_000635.PNG,725.32,103.91,772.4,147.3
frame_000636.PNG,725.32,103.91,772.4,147.3
frame_000637.PNG,725.32,103.91,772.4,147.3
frame_000638.PNG,725.32,103.91,772.4,147.3
frame_000639.PNG,725.32,103.91,772.4,147.3
frame_000640.PNG,725.32,103.91,772.4,147.3
frame_000641.PNG,725.32,103.91,772.4,147.3
frame_000642.PNG,725.32,103.91,772.4,147.3
frame_000643.PNG,725.32,103.91,772.4,147.3
frame_000644.PNG,725.32,103.91,772.4,147.3
frame_000645.PNG,725.32,103.91,772.4,147.3
frame_000646.PNG,725.32,103.91,772.4,147.3
frame_000647.PNG,725.32,103.91,772.4,147.3
frame_000648.PNG,725.32,103.91,772.4,147.3
frame_000649.PNG,725.32,103.91,772.4,147.3
frame_000650.PNG,725.32,103.91,772.4,147.3
frame_000651.PNG,725.32,103.91,772.4,147.3
frame_000652.PNG,725.32,103.91,772.4,147.3
frame_000653.PNG,725.32,103.91,772.4,147.3
frame_000654.PNG,725.32,103.91,772.4,147.3
frame_000655.PNG,725.32,103.91,772.4,147.3
frame_000656.PNG,725.32,103.91,772.4,147.3
frame_000657.PNG,725.32,103.91,772.4,147.3
frame_000658.PNG,725.32,103.91,772.4,147.3
frame_000659.PNG,725.32,103.91,772.4,147.3
frame_000660.PNG,725.32,103.91,772.4,147.3
frame_000661.PNG,725.32,103.91,772.4,147.3
frame_000662.PNG,725.32,103.91,772.4,147.3
frame_000663.PNG,725.32,103.91,772.4,147.3
frame_000664.PNG,725.32,103.91,772.4,147.3
frame_000665.PNG,725.32,103.91,772.4,147.3
frame_000666.PNG,725.32,103.91,772.4,147.3
frame_000667.PNG,725.32,103.91,772.4,147.3
frame_000668.PNG,725.32,103.91,772.4,147.3
frame_000669.PNG,725.32,103.91,772.4,147.3
frame_000670.PNG,725.32,103.91,772.4,147.3
frame_000671.PNG,725.32,103.91,772.4,147.3
frame_000672.PNG,725.32,103.91,772.4,147.3
frame_000673.PNG,725.32,103.91,772.4,147.3
frame_000674.PNG,725.32,103.91,772.4,147.3
frame_000675.PNG,725.32,103.91,772.4,147.3
frame_000676.PNG,725.32,103.91,772.4,147.3
frame_000677.PNG,725.32,103.91,772.4,147.3
frame_000678.PNG,725.32,103.91,772.4,147.3
frame_000679.PNG,725.32,103.91,772.4,147.3
frame_000680.PNG,725.32,103.91,772.4,147.3
frame_000681.PNG,725.32,103.91,772.4,147.3
frame_000682.PNG,725.32,103.91,772.4,147.3
frame_000683.PNG,725.32,103.91,772.4,147.3
frame_000684.PNG,725.32,103.91,772.4,147.3
frame_000685.PNG,725.32,103.91,772.4,147.3
frame_000686.PNG,725.32,103.91,772.4,147.3
frame_000687.PNG,725.32,103.91,772.4,147.3
frame_000688.PNG,725.32,103.91,772.4,147.3
frame_000689.PNG,725.32,103.91,772.4,147.3
frame_000690.PNG,725.32,103.91,772.4,147.3
frame_000691.PNG,725.32,103.91,772.4,147.3
frame_000692.PNG,725.32,103.91,772.4,147.3
frame_000693.PNG,725.32,103.91,772.4,147.3
frame_000694.PNG,725.32,103.91,772.4,147.3
frame_000695.PNG,725.32,103.91,772.4,147.3
frame_000696.PNG,725.32,103.91,772.4,147.3
frame_000697.PNG,725.32,103.91,772.4,147.3
frame_000698.PNG,725.32,103.91,772.4,147.3
frame_000699.PNG,725.32,103.91,772.4,147.3
frame_000700.PNG,725.32,103.91,772.4,147.3
frame_000701.PNG,725.32,103.91,772.4,147.3
frame_000702.PNG,725.32,103.91,772.4,147.3
frame_000703.PNG,725.32,103.91,772.4,147.3
frame_000704.PNG,725.32,103.91,772.4,147.3
frame_000705.PNG,725.32,103.91,772.4,147.3
frame_000706.PNG,725.32,103.91,772.4,147.3
frame_000707.PNG,725.32,103.91,772.4,147.3
frame_000708.PNG,725.32,103.91,772.4,147.3
frame_000709.PNG,725.32,103.91,772.4,147.3
frame_000710.PNG,725.32,103.91,772.4,147.3
frame_000711.PNG,725.32,103.91,772.4,147.3
frame_000712.PNG,725.32,103.91,772.4,147.3
frame_000713.PNG,725.32,103.91,772.4,147.3
frame_000714.PNG,725.32,103.91,772.4,147.3
frame_000715.PNG,725.32,103.91,772.4,147.3
frame_000716.PNG,725.32,103.91,772.4,147.3
frame_000717.PNG,725.32,103.91,772.4,147.3
frame_000718.PNG,725.32,103.91,772.4,147.3
frame_000719.PNG,725.32,103.91,772.4,147.3
frame_000720.PNG,725.32,103.91,772.4,147.3
frame_000721.PNG,725.32,103.91,772.4,147.3
frame_000722.PNG,725.32,103.91,772.4,147.3
frame_000723.PNG,725.32,103.91,772.4,147.3
frame_000724.PNG,725.32,103.91,772.4,147.3
frame_000725.PNG,725.32,103.91,772.4,147.3
frame_000726.PNG,725.32,103.91,772.4,147.3
frame_000727.PNG,725.32,103.91,772.4,147.3
frame_000728.PNG,725.32,103.91,772.4,147.3
frame_000729.PNG,725.32,103.91,772.4,147.3
frame_000730.PNG,725.32,103.91,772.4,147.3
frame_000731.PNG,725.32,103.91,772.4,147.3
frame_000732.PNG,725.32,103.91,772.4,147.3
frame_000733.PNG,725.32,103.91,772.4,147.3
frame_000734.PNG,725.32,103.91,772.4,147.3
frame_000735.PNG,725.32,103.91,772.4,147.3
frame_000736.PNG,725.32,103.91,772.4,147.3
frame_000737.PNG,725.32,103.91,772.4,147.3
frame_000738.PNG,725.32,103.91,772.4,147.3
frame_000739.PNG,725.32,103.91,772.4,147.3
frame_000740.PNG,725.32,103.91,772.4,147.3
frame_000741.PNG,725.32,103.91,772.4,147.3
frame_000742.PNG,725.32,103.91,772.4,147.3
frame_000743.PNG,725.32,103.91,772.4,147.3
frame_000744.PNG,725.32,103.91,772.4,147.3
frame_000745.PNG,725.32,103.91,772.4,147.3
frame_000746.PNG,725.32,103.91,772.4,147.3
frame_000747.PNG,725.32,103.91,772.4,147.3
frame_000748.PNG,725.32,103.91,772.4,147.3
frame_000749.PNG,725.32,103.91,772.4,147.3
frame_000750.PNG,725.32,103.91,772.4,147.3
frame_000751.PNG,725.32,103.91,772.4,147.3
frame_000752.PNG,725.32,103.91,772.4,147.3
frame_000753.PNG,725.32,103.91,772.4,147.3
frame_000754.PNG,725.32,103.91,772.4,147.3
frame_000755.PNG,725.32,103.91,772.4,147.3
frame_000756.PNG,725.32,103.91,772.4,147.3
frame_000757.PNG,725.32,103.91,772.4,147.3
frame_000758.PNG,725.32,103.91,772.4,147.3
frame_000759.PNG,725.32,103.91,772.4,147.3
frame_000760.PNG,725.32,103.91,772.4,147.3
frame_000761.PNG,725.32,103.91,772.4,147.3
frame_000762.PNG,725.32,103.91,772.4,147.3
frame_000763.PNG,725.32,103.91,772.4,147.3
frame_000764.PNG,725.32,103.91,772.4,147.3
frame_000765.PNG,725.32,103.91,772.4,147.3
frame_000766.PNG,725.32,103.91,772.4,147.3
frame_000767.PNG,725.32,103.91,772.4,147.3
frame_000768.PNG,725.32,103.91,772.4,147.3
frame_000769.PNG,725.32,103.91,772.4,147.3
frame_000770.PNG,725.32,103.91,772.4,147.3
frame_000771.PNG,725.32,103.91,772.4,147.3
frame_000772.PNG,725.32,103.91,772.4,147.3
frame_000773.PNG,725.32,103.91,772.4,147.3
frame_000774.PNG,725.32,103.91,772.4,147.3
frame_000775.PNG,725.32,103.91,772.4,147.3
frame_000776.PNG,725.32,103.91,772.4,147.3
frame_000777.PNG,725.32,103.91,772.4,147.3
frame_000778.PNG,725.32,103.91,772.4,147.3
frame_000779.PNG,725.32,103.91,772.4,147.3
frame_000780.PNG,725.32,103.91,772.4,147.3
frame_000781.PNG,725.32,103.91,772.4,147.3
frame_000782.PNG,725.32,103.91,772.4,147.3
frame_000783.PNG,725.32,103.91,772.4,147.3
frame_000784.PNG,725.32,103.91,772.4,147.3
frame_000785.PNG,725.32,103.91,772.4,147.3
frame_000786.PNG,725.32,103.91,772.4,147.3
frame_000787.PNG,725.32,103.91,772.4,147.3
frame_000788.PNG,725.32,103.91,772.4,147.3
frame_000789.PNG,725.32,103.91,772.4,147.3
frame_000790.PNG,725.32,103.91,772.4,147.3
frame_000791.PNG,725.32,103.91,772.4,147.3
frame_000792.PNG,725.32,103.91,772.4,147.3
frame_000793.PNG,725.32,103.91,772.4,147.3
frame_000794.PNG,725.32,103.91,772.4,147.3
frame_000795.PNG,725.32,103.91,772.4,147.3
frame_000796.PNG,725.32,103.91,772.4,147.3
frame_000797.PNG,725.32,103.91,772.4,147.3
frame_000798.PNG,725.32,103.91,772.4,147.3
frame_000799.PNG,725.32,103.91,772.4,147.3
frame_000800.PNG,725.32,103.91,772.4,147.3
frame_000801.PNG,725.32,103.91,772.4,147.3
frame_000802.PNG,725.32,103.91,772.4,147.3
frame_000803.PNG,725.32,103.91,772.4,147.3
frame_000804.PNG,725.32,103.91,772.4,147.3
frame_000805.PNG,725.32,103.91,772.4,147.3
frame_000806.PNG,725.32,103.91,772.4,147.3
frame_000807.PNG,725.32,103.91,772.4,147.3
frame_000808.PNG,725.32,103.91,772.4,147.3
frame_000809.PNG,725.32,103.91,772.4,147.3
frame_000810.PNG,725.32,103.91,772.4,147.3
frame_000811.PNG,725.32,103.91,772.4,147.3
frame_000812.PNG,725.32,103.91,772.4,147.3
frame_000813.PNG,725.32,103.91,772.4,147.3
frame_000814.PNG,725.32,103.91,772.4,147.3
frame_000815.PNG,725.32,103.91,772.4,147.3
frame_000816.PNG,725.32,103.91,772.4,147.3
frame_000817.PNG,725.32,103.91,772.4,147.3
frame_000818.PNG,725.32,103.91,772.4,147.3
frame_000819.PNG,725.32,103.91,772.4,147.3
frame_000820.PNG,725.32,103.91,772.4,147.3
frame_000821.PNG,725.32,103.91,772.4,147.3
frame_000822.PNG,725.32,103.91,772.4,147.3
frame_000823.PNG,725.32,103.91,772.4,147.3
frame_000824.PNG,725.32,103.91,772.4,147.3
frame_000825.PNG,725.32,103.91,772.4,147.3
frame_000826.PNG,725.32,103.91,772.4,147.3
frame_000827.PNG,725.32,103.91,772.4,147.3
frame_000828.PNG,725.32,103.91,772.4,147.3
frame_000829.PNG,725.32,103.91,772.4,147.3
frame_000830.PNG,725.32,103.91,772.4,147.3
frame_000831.PNG,725.32,103.91,772.4,147.3
frame_000832.PNG,725.32,103.91,772.4,147.3
frame_000833.PNG,725.32,103.91,772.4,147.3
frame_000834.PNG,725.32,103.91,772.4,147.3
frame_000835.PNG,725.32,103.91,772.4,147.3
frame_000836.PNG,725.32,103.91,772.4,147.3
frame_000837.PNG,725.32,103.91,772.4,147.3
frame_000838.PNG,725.32,103.91,772.4,147.3
frame_000839.PNG,725.32,103.91,772.4,147.3
frame_000840.PNG,725.32,103.91,772.4,147.3
frame_000841.PNG,725.32,103.91,772.4,147.3
frame_000842.PNG,725.32,103.91,772.4,147.3
frame_000843.PNG,725.32,103.91,772.4,147.3
frame_000844.PNG,725.32,103.91,772.4,147.3
frame_000845.PNG,725.32,103.91,772.4,147.3
frame_000846.PNG,725.32,103.91,772.4,147.3
frame_000847.PNG,725.32,103.91,772.4,147.3
frame_000848.PNG,725.32,103.91,772.4,147.3
frame_000849.PNG,725.32,103.91,772.4,147.3
frame_000850.PNG,725.32,103.91,772.4,147.3
frame_000851.PNG,725.32,103.91,772.4,147.3
frame_000852.PNG,725.32,103.91,772.4,147.3
frame_000853.PNG,725.32,103.91,772.4,147.3
frame_000854.PNG,725.32,103.91,772.4,147.3
frame_000855.PNG,725.32,103.91,772.4,147.3
frame_000856.PNG,725.32,103.91,772.4,147.3
frame_000857.PNG,725.32,103.91,772.4,147.3
frame_000858.PNG,725.32,103.91,772.4,147.3
frame_000859.PNG,725.32,103.91,772.4,147.3
frame_000860.PNG,725.32,103.91,772.4,147.3
frame_000861.PNG,725.32,103.91,772.4,147.3
frame_000862.PNG,725.32,103.91,772.4,147.3
frame_000863.PNG,725.32,103.91,772.4,147.3
frame_000864.PNG,725.32,103.91,772.4,147.3
frame_000865.PNG,725.32,103.91,772.4,147.3
frame_000866.PNG,725.32,103.91,772.4,147.3
frame_000867.PNG,725.32,103.91,772.4,147.3
frame_000868.PNG,725.32,103.91,772.4,147.3
frame_000869.PNG,725.32,103.91,772.4,147.3
frame_000870.PNG,725.32,103.91,772.4,147.3
frame_000871.PNG,725.32,103.91,772.4,147.3
frame_000872.PNG,725.32,103.91,772.4,147.3
frame_000873.PNG,725.32,103.91,772.4,147.3
frame_000874.PNG,725.32,103.91,772.4,147.3
frame_000875.PNG,725.32,103.91,772.4,147.3
frame_000876.PNG,725.32,103.91,772.4,147.3
frame_000877.PNG,725.32,103.91,772.4,147.3
frame_000878.PNG,725.32,103.91,772.4,147.3
frame_000879.PNG,725.32,103.91,772.4,147.3
frame_000880.PNG,725.32,103.91,772.4,147.3
frame_000881.PNG,725.32,103.91,772.4,147.3
frame_000882.PNG,725.32,103.91,772.4,147.3
frame_000883.PNG,725.32,103.91,772.4,147.3
frame_000884.PNG,725.32,103.91,772.4,147.3
frame_000885.PNG,725.32,103.91,772.4,147.3
frame_000886.PNG,725.32,103.91,772.4,147.3
frame_000887.PNG,725.32,103.91,772.4,147.3
frame_000888.PNG,725.32,103.91,772.4,147.3
frame_000889.PNG,725.32,103.91,772.4,147.3
frame_000890.PNG,725.32,103.91,772.4,147.3
frame_000891.PNG,725.32,103.91,772.4,147.3
frame_000892.PNG,725.32,103.91,772.4,147.3
frame_000893.PNG,725.32,103.91,772.4,147.3
frame_000894.PNG,725.32,103.91,772.4,147.3
frame_000895.PNG,725.32,103.91,772.4,147.3
frame_000896.PNG,725.32,103.91,772.4,147.3
frame_000897.PNG,725.32,103.91,772.4,147.3
frame_000898.PNG,725.32,103.91,772.4,147.3
frame_000899.PNG,725.32,103.91,772.4,147.3
frame_000900.PNG,725.32,103.91,772.4,147.3
frame_000250.PNG,591.19,0.0,612.89,8.57
frame_000251.PNG,591.19,0.0,613.13,9.06
frame_000252.PNG,591.19,0.0,613.37,9.56
frame_000253.PNG,591.19,0.0,613.61,10.05
frame_000254.PNG,591.19,0.0,613.85,10.54
frame_000255.PNG,591.19,0.0,614.1,11.04
frame_000256.PNG,591.19,0.0,614.34,11.53
frame_000257.PNG,591.19,0.0,614.58,12.02
frame_000258.PNG,591.19,0.0,614.82,12.51
frame_000259.PNG,591.19,0.0,615.06,13.01
frame_000260.PNG,591.19,0.0,615.3,13.5
frame_000261.PNG,591.31,0.0,615.59,14.1
frame_000262.PNG,591.43,0.0,615.88,14.7
frame_000263.PNG,591.55,0.0,616.17,15.3
frame_000264.PNG,591.67,0.0,616.46,15.9
frame_000265.PNG,591.8,0.0,616.75,16.5
frame_000266.PNG,591.92,0.0,617.04,17.1
frame_000267.PNG,592.04,0.0,617.33,17.7
frame_000268.PNG,592.16,0.0,617.62,18.3
frame_000269.PNG,592.28,0.0,617.91,18.9
frame_000270.PNG,592.4,0.0,618.2,19.5
frame_000271.PNG,592.47,0.0,618.54,20.29
frame_000272.PNG,592.54,0.0,618.88,21.07
frame_000273.PNG,592.61,0.0,619.22,21.86
frame_000274.PNG,592.68,0.0,619.55,22.64
frame_000275.PNG,592.74,0.0,619.89,23.43
frame_000276.PNG,592.81,0.0,620.23,24.21
frame_000277.PNG,592.88,0.0,620.57,25.0
frame_000278.PNG,592.86,0.57,620.81,25.43
frame_000279.PNG,592.83,1.13,621.06,25.87
frame_000280.PNG,592.8,1.7,621.3,26.3
frame_000281.PNG,593.09,2.3,621.59,27.14
frame_000282.PNG,593.38,2.9,621.88,27.98
frame_000283.PNG,593.67,3.5,622.17,28.82
frame_000284.PNG,593.96,4.1,622.46,29.66
frame_000285.PNG,594.25,4.7,622.75,30.5
frame_000286.PNG,594.54,5.3,623.04,31.34
frame_000287.PNG,594.83,5.9,623.33,32.18
frame_000288.PNG,595.12,6.5,623.62,33.02
frame_000289.PNG,595.41,7.1,623.91,33.86
frame_000290.PNG,595.7,7.7,624.2,34.7
frame_000291.PNG,595.84,8.37,624.55,35.55
frame_000292.PNG,595.98,9.04,624.9,36.4
frame_000293.PNG,596.12,9.71,625.25,37.25
frame_000294.PNG,596.26,10.38,625.6,38.1
frame_000295.PNG,596.4,11.05,625.95,38.95
frame_000296.PNG,596.54,11.72,626.3,39.8
frame_000297.PNG,596.68,12.39,626.65,40.65
frame_000298.PNG,596.83,13.06,627.0,41.5
frame_000299.PNG,596.97,13.73,627.35,42.35
frame_000300.PNG,597.11,14.4,627.7,43.2
frame_000301.PNG,597.37,15.2,628.08,44.1
frame_000302.PNG,597.63,16.0,628.46,45.0
frame_000303.PNG,597.89,16.8,628.84,45.9
frame_000304.PNG,598.15,17.6,629.22,46.8
frame_000305.PNG,598.41,18.4,629.6,47.7
frame_000306.PNG,598.67,19.2,629.98,48.6
frame_000307.PNG,598.93,20.0,630.36,49.5
frame_000308.PNG,599.19,20.8,630.74,50.4
frame_000309.PNG,599.45,21.6,631.12,51.3
frame_000310.PNG,599.71,22.4,631.5,52.2
frame_000311.PNG,599.71,22.4,631.5,52.2
frame_000312.PNG,599.71,22.4,631.5,52.2
frame_000313.PNG,599.71,22.4,631.5,52.2
frame_000314.PNG,599.71,22.4,631.5,52.2
frame_000315.PNG,599.71,22.4,631.5,52.2
frame_000316.PNG,599.71,22.4,631.5,52.2
frame_000317.PNG,599.71,22.4,631.5,52.2
frame_000318.PNG,599.71,22.4,631.5,52.2
frame_000319.PNG,599.71,22.4,631.5,52.2
frame_000320.PNG,599.71,22.4,631.5,52.2
frame_000321.PNG,599.71,22.4,631.5,52.2
frame_000322.PNG,599.71,22.4,631.5,52.2
frame_000323.PNG,599.71,22.4,631.5,52.2
frame_000324.PNG,599.71,22.4,631.5,52.2
frame_000325.PNG,599.71,22.4,631.5,52.2
frame_000326.PNG,599.71,22.4,631.5,52.2
frame_000327.PNG,599.71,22.4,631.5,52.2
frame_000328.PNG,599.71,22.4,631.5,52.2
frame_000329.PNG,599.71,22.4,631.5,52.2
frame_000330.PNG,599.71,22.4,631.5,52.2
frame_000331.PNG,599.71,22.4,631.5,52.2
frame_000332.PNG,599.71,22.4,631.5,52.2
frame_000333.PNG,599.71,22.4,631.5,52.2
frame_000334.PNG,599.71,22.4,631.5,52.2
frame_000335.PNG,599.71,22.4,631.5,52.2
frame_000336.PNG,599.71,22.4,631.5,52.2
frame_000337.PNG,599.71,22.4,631.5,52.2
frame_000338.PNG,599.71,22.4,631.5,52.2
frame_000339.PNG,599.71,22.4,631.5,52.2
frame_000340.PNG,599.71,22.4,631.5,52.2
frame_000341.PNG,599.71,22.4,631.5,52.2
frame_000342.PNG,599.71,22.4,631.5,52.2
frame_000343.PNG,599.71,22.4,631.5,52.2
frame_000344.PNG,599.71,22.4,631.5,52.2
frame_000345.PNG,599.71,22.4,631.5,52.2
frame_000346.PNG,599.71,22.4,631.5,52.2
frame_000347.PNG,599.71,22.4,631.5,52.2
frame_000348.PNG,599.71,22.4,631.5,52.2
frame_000349.PNG,599.71,22.4,631.5,52.2
frame_000350.PNG,599.71,22.4,631.5,52.2
frame_000351.PNG,599.71,22.4,631.5,52.2
frame_000352.PNG,599.71,22.4,631.5,52.2
frame_000353.PNG,599.71,22.4,631.5,52.2
frame_000354.PNG,599.71,22.4,631.5,52.2
frame_000355.PNG,599.71,22.4,631.5,52.2
frame_000356.PNG,599.71,22.4,631.5,52.2
frame_000357.PNG,599.71,22.4,631.5,52.2
frame_000358.PNG,599.71,22.4,631.5,52.2
frame_000359.PNG,599.71,22.4,631.5,52.2
frame_000360.PNG,599.71,22.4,631.5,52.2
frame_000361.PNG,599.71,22.4,631.5,52.2
frame_000362.PNG,599.71,22.4,631.5,52.2
frame_000363.PNG,599.71,22.4,631.5,52.2
frame_000364.PNG,599.71,22.4,631.5,52.2
frame_000365.PNG,599.71,22.4,631.5,52.2
frame_000366.PNG,599.71,22.4,631.5,52.2
frame_000367.PNG,599.71,22.4,631.5,52.2
frame_000368.PNG,599.71,22.4,631.5,52.2
frame_000369.PNG,599.71,22.4,631.5,52.2
frame_000370.PNG,599.71,22.4,631.5,52.2
frame_000371.PNG,599.71,22.4,631.5,52.2
frame_000372.PNG,599.71,22.4,631.5,52.2
frame_000373.PNG,599.71,22.4,631.5,52.2
frame_000374.PNG,599.71,22.4,631.5,52.2
frame_000375.PNG,599.71,22.4,631.5,52.2
frame_000376.PNG,599.71,22.4,631.5,52.2
frame_000377.PNG,599.71,22.4,631.5,52.2
frame_000378.PNG,599.71,22.4,631.5,52.2
frame_000379.PNG,599.71,22.4,631.5,52.2
frame_000380.PNG,599.71,22.4,631.5,52.2
frame_000381.PNG,599.71,22.4,631.5,52.2
frame_000382.PNG,599.71,22.4,631.5,52.2
frame_000383.PNG,599.71,22.4,631.5,52.2
frame_000384.PNG,599.71,22.4,631.5,52.2
frame_000385.PNG,599.71,22.4,631.5,52.2
frame_000386.PNG,599.71,22.4,631.5,52.2
frame_000387.PNG,599.71,22.4,631.5,52.2
frame_000388.PNG,599.71,22.4,631.5,52.2
frame_000389.PNG,599.71,22.4,631.5,52.2
frame_000390.PNG,599.71,22.4,631.5,52.2
frame_000391.PNG,599.71,22.4,631.5,52.2
frame_000392.PNG,599.71,22.4,631.5,52.2
frame_000393.PNG,599.71,22.4,631.5,52.2
frame_000394.PNG,599.71,22.4,631.5,52.2
frame_000395.PNG,599.71,22.4,631.5,52.2
frame_000396.PNG,599.71,22.4,631.5,52.2
frame_000397.PNG,599.71,22.4,631.5,52.2
frame_000398.PNG,599.71,22.4,631.5,52.2
frame_000399.PNG,599.71,22.4,631.5,52.2
frame_000400.PNG,599.71,22.4,631.5,52.2
frame_000401.PNG,599.71,22.4,631.5,52.2
frame_000402.PNG,599.71,22.4,631.5,52.2
frame_000403.PNG,599.71,22.4,631.5,52.2
frame_000404.PNG,599.71,22.4,631.5,52.2
frame_000405.PNG,599.71,22.4,631.5,52.2
frame_000406.PNG,599.71,22.4,631.5,52.2
frame_000407.PNG,599.71,22.4,631.5,52.2
frame_000408.PNG,599.71,22.4,631.5,52.2
frame_000409.PNG,599.71,22.4,631.5,52.2
frame_000410.PNG,599.71,22.4,631.5,52.2
frame_000411.PNG,599.71,22.4,631.5,52.2
frame_000412.PNG,599.71,22.4,631.5,52.2
frame_000413.PNG,599.71,22.4,631.5,52.2
frame_000414.PNG,599.71,22.4,631.5,52.2
frame_000415.PNG,599.71,22.4,631.5,52.2
frame_000416.PNG,599.71,22.4,631.5,52.2
frame_000417.PNG,599.71,22.4,631.5,52.2
frame_000418.PNG,599.71,22.4,631.5,52.2
frame_000419.PNG,599.71,22.4,631.5,52.2
frame_000420.PNG,599.71,22.4,631.5,52.2
frame_000421.PNG,599.71,22.4,631.5,52.2
frame_000422.PNG,599.71,22.4,631.5,52.2
frame_000423.PNG,599.71,22.4,631.5,52.2
frame_000424.PNG,599.71,22.4,631.5,52.2
frame_000425.PNG,599.71,22.4,631.5,52.2
frame_000426.PNG,599.71,22.4,631.5,52.2
frame_000427.PNG,599.71,22.4,631.5,52.2
frame_000428.PNG,599.71,22.4,631.5,52.2
frame_000429.PNG,599.71,22.4,631.5,52.2
frame_000430.PNG,599.71,22.4,631.5,52.2
frame_000431.PNG,599.71,22.4,631.5,52.2
frame_000432.PNG,599.71,22.4,631.5,52.2
frame_000433.PNG,599.71,22.4,631.5,52.2
frame_000434.PNG,599.71,22.4,631.5,52.2
frame_000435.PNG,599.71,22.4,631.5,52.2
frame_000436.PNG,599.71,22.4,631.5,52.2
frame_000437.PNG,599.71,22.4,631.5,52.2
frame_000438.PNG,599.71,22.4,631.5,52.2
frame_000439.PNG,599.71,22.4,631.5,52.2
frame_000440.PNG,599.71,22.4,631.5,52.2
frame_000441.PNG,599.71,22.4,631.5,52.2
frame_000442.PNG,599.71,22.4,631.5,52.2
frame_000443.PNG,599.71,22.4,631.5,52.2
frame_000444.PNG,599.71,22.4,631.5,52.2
frame_000445.PNG,599.71,22.4,631.5,52.2
frame_000446.PNG,599.71,22.4,631.5,52.2
frame_000447.PNG,599.71,22.4,631.5,52.2
frame_000448.PNG,599.71,22.4,631.5,52.2
frame_000449.PNG,599.71,22.4,631.5,52.2
frame_000450.PNG,599.71,22.4,631.5,52.2
frame_000451.PNG,599.71,22.4,631.5,52.2
frame_000452.PNG,599.71,22.4,631.5,52.2
frame_000453.PNG,599.71,22.4,631.5,52.2
frame_000454.PNG,599.71,22.4,631.5,52.2
frame_000455.PNG,599.71,22.4,631.5,52.2
frame_000456.PNG,599.71,22.4,631.5,52.2
frame_000457.PNG,599.71,22.4,631.5,52.2
frame_000458.PNG,599.71,22.4,631.5,52.2
frame_000459.PNG,599.71,22.4,631.5,52.2
frame_000460.PNG,599.71,22.4,631.5,52.2
frame_000461.PNG,599.71,22.4,631.5,52.2
frame_000462.PNG,599.71,22.4,631.5,52.2
frame_000463.PNG,599.71,22.4,631.5,52.2
frame_000464.PNG,599.71,22.4,631.5,52.2
frame_000465.PNG,599.71,22.4,631.5,52.2
frame_000466.PNG,599.71,22.4,631.5,52.2
frame_000467.PNG,599.71,22.4,631.5,52.2
frame_000468.PNG,599.71,22.4,631.5,52.2
frame_000469.PNG,599.71,22.4,631.5,52.2
frame_000470.PNG,599.71,22.4,631.5,52.2
frame_000471.PNG,599.71,22.4,631.5,52.2
